date,district,lat,lon,cases,deaths,population,incidence_rate,cfr
2018-10-29,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2018-11-05,Kadoma,-18.3333,29.9167,11,0,91688,11.9972,0.0
2018-11-12,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2018-11-19,Kadoma,-18.3333,29.9167,20,1,91688,21.8131,0.05
2018-11-26,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2018-12-03,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2018-12-10,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2018-12-17,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2018-12-24,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2018-12-31,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2019-01-07,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2019-01-14,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-01-21,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-01-28,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-02-04,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2019-02-11,Kadoma,-18.3333,29.9167,7,0,91688,7.6346,0.0
2019-02-18,Kadoma,-18.3333,29.9167,5,1,91688,5.4533,0.2
2019-02-25,Kadoma,-18.3333,29.9167,5,1,91688,5.4533,0.2
2019-03-04,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2019-03-11,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2019-03-18,Kadoma,-18.3333,29.9167,13,0,91688,14.1785,0.0
2019-03-25,Kadoma,-18.3333,29.9167,7,1,91688,7.6346,0.1429
2019-04-01,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-04-08,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2019-04-15,Kadoma,-18.3333,29.9167,9,0,91688,9.8159,0.0
2019-04-22,Kadoma,-18.3333,29.9167,10,0,91688,10.9066,0.0
2019-04-29,Kadoma,-18.3333,29.9167,8,0,91688,8.7252,0.0
2019-05-06,Kadoma,-18.3333,29.9167,11,0,91688,11.9972,0.0
2019-05-13,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2019-05-20,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2019-05-27,Kadoma,-18.3333,29.9167,8,0,91688,8.7252,0.0
2019-06-03,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2019-06-10,Kadoma,-18.3333,29.9167,7,0,91688,7.6346,0.0
2019-06-17,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2019-06-24,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-07-01,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2019-07-08,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2019-07-15,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2019-07-22,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2019-07-29,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2019-08-05,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2019-08-12,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2019-08-19,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2019-08-26,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2019-09-02,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-09-09,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2019-09-16,Kadoma,-18.3333,29.9167,7,0,91688,7.6346,0.0
2019-09-23,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2019-09-30,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2019-10-07,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-10-14,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2019-10-21,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-10-28,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2019-11-04,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-11-11,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2019-11-18,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2019-11-25,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2019-12-02,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2019-12-09,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2019-12-16,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2019-12-23,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2019-12-30,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-01-06,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2020-01-13,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2020-01-20,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-01-27,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-02-03,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-02-10,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-02-17,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-02-24,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2020-03-02,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2020-03-09,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2020-03-16,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-03-23,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2020-03-30,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-04-06,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2020-04-13,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2020-04-20,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2020-04-27,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2020-05-04,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-05-11,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-05-18,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-05-25,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-06-01,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-06-08,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-06-15,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-06-22,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-06-29,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-07-06,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2020-07-13,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-07-20,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2020-07-27,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-08-03,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-08-10,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-08-17,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2020-08-24,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2020-08-31,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2020-09-07,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-09-14,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-09-21,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-09-28,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-10-05,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2020-10-12,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-10-19,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-10-26,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2020-11-02,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2020-11-09,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2020-11-16,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2020-11-23,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2020-11-30,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2020-12-07,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-12-14,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2020-12-21,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2020-12-28,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2021-01-04,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2021-01-11,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-01-18,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-01-25,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-02-01,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-02-08,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-02-15,Kadoma,-18.3333,29.9167,1,1,91688,1.0907,1.0
2021-02-22,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-03-01,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-03-08,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-03-15,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-03-22,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-03-29,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2021-04-05,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-04-12,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2021-04-19,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-04-26,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2021-05-03,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2021-05-10,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2021-05-17,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2021-05-24,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-05-31,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-06-07,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-06-14,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2021-06-21,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-06-28,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2021-07-05,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-07-12,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-07-19,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-07-26,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-08-02,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-08-09,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-08-16,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-08-23,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-08-30,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-09-06,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2021-09-13,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-09-20,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2021-09-27,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-10-04,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2021-10-11,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-10-18,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2021-10-25,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2021-11-01,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2021-11-08,Kadoma,-18.3333,29.9167,7,0,91688,7.6346,0.0
2021-11-15,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2021-11-22,Kadoma,-18.3333,29.9167,8,1,91688,8.7252,0.125
2021-11-29,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-12-06,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2021-12-13,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2021-12-20,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2021-12-27,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-01-03,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2022-01-10,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-01-17,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-01-24,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-01-31,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-02-07,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2022-02-14,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2022-02-21,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-02-28,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-03-07,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-03-14,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2022-03-21,Kadoma,-18.3333,29.9167,7,0,91688,7.6346,0.0
2022-03-28,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2022-04-04,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2022-04-11,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-04-18,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2022-04-25,Kadoma,-18.3333,29.9167,5,1,91688,5.4533,0.2
2022-05-02,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-05-09,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-05-16,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2022-05-23,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-05-30,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-06-06,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-06-13,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-06-20,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-06-27,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-07-04,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-07-11,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-07-18,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-07-25,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-08-01,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-08-08,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-08-15,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-08-22,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-08-29,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-09-05,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-09-12,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-09-19,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2022-09-26,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-10-03,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-10-10,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-10-17,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-10-24,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-10-31,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2022-11-07,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2022-11-14,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-11-21,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2022-11-28,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2022-12-05,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-12-12,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2022-12-19,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2022-12-26,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2023-01-02,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-01-09,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2023-01-16,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-01-23,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-01-30,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-02-06,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2023-02-13,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2023-02-20,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2023-02-27,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2023-03-06,Kadoma,-18.3333,29.9167,8,0,91688,8.7252,0.0
2023-03-13,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2023-03-20,Kadoma,-18.3333,29.9167,10,0,91688,10.9066,0.0
2023-03-27,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2023-04-03,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-04-10,Kadoma,-18.3333,29.9167,12,0,91688,13.0879,0.0
2023-04-17,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2023-04-24,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2023-05-01,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2023-05-08,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2023-05-15,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-05-22,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2023-05-29,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2023-06-05,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2023-06-12,Kadoma,-18.3333,29.9167,7,0,91688,7.6346,0.0
2023-06-19,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2023-06-26,Kadoma,-18.3333,29.9167,8,0,91688,8.7252,0.0
2023-07-03,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2023-07-10,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2023-07-17,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2023-07-24,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2023-07-31,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-08-07,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2023-08-14,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2023-08-21,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-08-28,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2023-09-04,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2023-09-11,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-09-18,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2023-09-25,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-10-02,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2023-10-09,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2023-10-16,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2023-10-23,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2023-10-30,Kadoma,-18.3333,29.9167,5,0,91688,5.4533,0.0
2023-11-06,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2023-11-13,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2023-11-20,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2023-11-27,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2023-12-04,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2023-12-11,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2023-12-18,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2023-12-25,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-01-01,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-01-08,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-01-15,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2024-01-22,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-01-29,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-02-05,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-02-12,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-02-19,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-02-26,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-03-04,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-03-11,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2024-03-18,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-03-25,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-04-01,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-04-08,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2024-04-15,Kadoma,-18.3333,29.9167,6,0,91688,6.5439,0.0
2024-04-22,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2024-04-29,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-05-06,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-05-13,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-05-20,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-05-27,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-06-03,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-06-10,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-06-17,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-06-24,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-07-01,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-07-08,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-07-15,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-07-22,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-07-29,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2024-08-05,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-08-12,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-08-19,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2024-08-26,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-09-02,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-09-09,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-09-16,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-09-23,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-09-30,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-10-07,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-10-14,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-10-21,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-10-28,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-11-04,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2024-11-11,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-11-18,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2024-11-25,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2024-12-02,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2024-12-09,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2024-12-16,Kadoma,-18.3333,29.9167,7,0,91688,7.6346,0.0
2024-12-23,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2024-12-30,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-01-06,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2025-01-13,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-01-20,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2025-01-27,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-02-03,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2025-02-10,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2025-02-17,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2025-02-24,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2025-03-03,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-03-10,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2025-03-17,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-03-24,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2025-03-31,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2025-04-07,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2025-04-14,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-04-21,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2025-04-28,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2025-05-05,Kadoma,-18.3333,29.9167,1,0,91688,1.0907,0.0
2025-05-12,Kadoma,-18.3333,29.9167,8,0,91688,8.7252,0.0
2025-05-19,Kadoma,-18.3333,29.9167,2,0,91688,2.1813,0.0
2025-05-26,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2025-06-02,Kadoma,-18.3333,29.9167,4,0,91688,4.3626,0.0
2025-06-09,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2025-06-16,Kadoma,-18.3333,29.9167,3,0,91688,3.272,0.0
2025-06-23,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-06-30,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-07-07,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-07-14,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
2025-07-21,Kadoma,-18.3333,29.9167,0,0,91688,0.0,0.0
