date,district,lat,lon,cases,deaths,population_x,incidence_rate,cfr,rainfall_mm,temperature_c,humidity_pct,year,population_y,pop_density_km2,wash_access_pct,poverty_rate,literacy_rate,health_access_pct,open_defecation_pct,water_trucking_events,ocv_coverage_pct,intervention_count,ocv_events,wash_events,cases_lag1w,cases_lag2w,cases_lag4w,cases_lag8w,cases_lag12w,cases_roll4w_mean,cases_roll4w_std,cases_roll8w_mean,cases_roll8w_std,cases_roll13w_mean,cases_roll13w_std,rainfall_lag2w,rainfall_lag4w,rainfall_anomaly,rainfall_4w_cumulative,wash_rain_interaction,risk_score_raw,week_of_year,month,is_rainy_season,year_idx,cases_log
2024-01-29,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.5,0.577350269189627,2.25,1.388730149658828,4.153846153846154,4.469268281761464,,,,,,,5,1,1,6,0.0
2024-02-05,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,0.0,1.0,2.0,1.0,14.0,1.0,0.8164965809277268,1.875,1.5526475085202978,3.923076923076923,4.609076886274501,,,,,,,6,2,1,6,0.6931471805599453
2024-02-12,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,0.0,1.0,5.0,13.0,0.75,0.5000000000000013,1.875,1.5526475085202978,4.0,4.546060565661963,,,,,,,7,2,1,6,0.6931471805599453
2024-02-19,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.0,0.75,0.5000000000000013,1.375,0.9161253813129058,3.0,3.464101615137772,,,,,,,8,2,1,6,1.0986122886681098
2024-02-26,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,0.8164965809277268,1.25,0.7071067811865495,2.1538461538461537,1.7246329970051932,,,,,,,9,2,1,6,0.0
2024-03-04,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.8164965809277268,1.0,0.7559289460184562,1.6923076923076923,1.3774744634424432,,,,,,,10,3,1,6,1.0986122886681098
2024-03-11,Gweru,-19.45,29.8167,4.0,0,157400,2.5413,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,1.25,0.9574271077563388,1.0,0.7559289460184562,1.6153846153846154,1.3252962900462701,,,,,,,11,3,1,6,1.6094379124341003
2024-03-18,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,2.0,1.6329931618554525,1.375,1.3024701806293202,1.8461538461538463,1.4632243987255638,,,,,,,12,3,1,6,1.3862943611198906
2024-03-25,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,2.25,1.7078251276599334,1.625,1.4078859531733596,1.6923076923076923,1.182131928947039,,,,,,,13,3,1,6,0.0
2024-04-01,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.25,1.7078251276599334,1.625,1.4078859531733596,1.4615384615384615,1.1982893790306204,,,,,,,14,4,1,6,1.0986122886681098
2024-04-08,Gweru,-19.45,29.8167,4.0,0,157400,2.5413,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,2.25,1.7078251276599334,1.75,1.388730149658828,1.4615384615384615,1.1982893790306204,,,,,,,15,4,1,6,1.6094379124341003
2024-04-15,Gweru,-19.45,29.8167,5.0,0,157400,3.1766,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,2.25,1.7078251276599334,2.125,1.5526475085202978,1.6153846153846154,1.3867504905631272,,,,,,,16,4,1,6,1.791759469228055
2024-04-22,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.75,2.217355782608345,2.5,1.8516401995451035,1.9230769230769231,1.656378502513809,,,,,,,17,4,1,6,0.6931471805599453
2024-04-29,Gweru,-19.45,29.8167,7.0,0,157400,4.4473,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,3.0,1.825741858350554,2.625,1.6850180160122077,1.9230769230769231,1.656378502513809,,,,,,,18,4,1,6,2.0794415416798357
2024-05-06,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,7.0,1.0,4.0,4.0,1.0,4.25,2.5,3.25,2.251983252919207,2.4615384615384617,2.066211695163616,,,,,,,19,5,0,6,0.0
2024-05-13,Gweru,-19.45,29.8167,5.0,0,157400,3.1766,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,0.0,7.0,5.0,3.0,2.0,3.25,3.304037933599835,2.75,2.4928469095164503,2.3846153846153846,2.1423686866979095,,,,,,,20,5,0,6,1.791759469228055
2024-05-20,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,3.25,3.304037933599835,3.0,2.618614682831909,2.6923076923076925,2.2130151145972836,,,,,,,21,5,0,6,1.3862943611198906
2024-05-27,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,3.0,5.0,7.0,2.0,2.0,3.75,2.9860788111948193,3.375,2.3260942125619692,2.769230769230769,2.204308136122191,,,,,,,22,5,0,6,1.0986122886681098
2024-06-03,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,2.0,3.0,0.0,4.0,4.0,2.5,2.081665999466133,3.375,2.3260942125619692,2.923076923076923,2.0599975105785613,,,,,,,23,6,0,6,1.0986122886681098
2024-06-10,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,2.0,2.0,5.0,5.0,3.0,3.0,1.4142135623730951,3.125,2.3566016694748035,2.923076923076923,2.0599975105785613,,,,,,,24,6,0,6,1.0986122886681098
2024-06-17,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,2.25,0.5000000000000007,2.75,2.2519832529192074,2.769230769230769,2.0475125621855956,,,,,,,25,6,0,6,0.6931471805599453
2024-06-24,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,2.0,2.0,7.0,2.0,1.75,0.5,2.75,2.2519832529192074,2.6153846153846154,2.1031112483834646,,,,,,,26,6,0,6,0.6931471805599453
2024-07-01,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,1.5,0.5773502691896257,2.0,1.5118578920369097,2.6923076923076925,2.0159619451028075,,,,,,,27,7,0,6,1.3862943611198906
2024-07-08,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,3.0,1.0,2.0,5.0,5.0,1.75,0.9574271077563381,2.375,1.3024701806293202,2.769230769230769,2.006400016357943,,,,,,,28,7,0,6,0.6931471805599453
2024-07-15,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,1.5,1.0,1.875,0.8345229603962817,2.5384615384615383,2.0254787341673666,,,,,,,29,7,0,6,0.6931471805599453
2024-07-22,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,1.5,1.0,1.625,0.7440238091428467,2.230769230769231,1.9215378456610823,,,,,,,30,7,0,6,1.0986122886681098
2024-07-29,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,1.75,0.9574271077563381,1.625,0.7440238091428467,2.3076923076923075,1.887883090687213,,,,,,,31,7,0,6,0.0
2024-08-05,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,0.816496580927726,1.375,0.9161253813129057,1.7692307692307692,1.3634420996047132,,,,,,,32,8,0,6,1.3862943611198906
2024-08-12,Gweru,-19.45,29.8167,4.0,0,157400,2.5413,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.5,1.2909944487358056,1.5,1.0690449676496987,2.0,1.2909944487358618,,,,,,,33,8,0,6,1.6094379124341003
2024-08-19,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,4.0,3.0,2.0,1.0,2.0,2.25,1.707825127659933,1.875,1.3562026818605384,1.9230769230769231,1.1151635501530213,,,,,,,34,8,0,6,0.6931471805599453
2024-08-26,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,4.0,0.0,3.0,2.0,2.0,1.8257418583505538,1.875,1.3562026818605384,1.7692307692307692,1.091928428198406,,,,,,,35,8,0,6,0.0
2024-09-02,Gweru,-19.45,29.8167,4.0,0,157400,2.5413,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,1.8257418583505538,1.5,1.414213562373096,1.6153846153846154,1.1929278784055117,,,,,,,36,9,0,6,1.6094379124341003
2024-09-09,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,2.25,2.0615528128088303,1.875,1.6420805617960934,1.7692307692307692,1.3634420996047132,,,,,,,37,9,0,6,0.6931471805599453
2024-09-16,Gweru,-19.45,29.8167,7.0,0,157400,4.4473,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.5,1.7320508075688772,1.875,1.6420805617960934,1.6923076923076923,1.3774744634424438,,,,,,,38,9,0,6,2.0794415416798357
2024-09-23,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,3.0,3.1622776601683795,2.5,2.4494897427831783,2.1538461538461537,1.9935794376846678,,,,,,,39,9,0,6,0.0
2024-09-30,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,0.0,7.0,4.0,3.0,1.0,3.0,3.1622776601683795,2.5,2.4494897427831783,2.076923076923077,2.0599975105785657,,,,,,,40,9,0,6,0.0
2024-10-07,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,3.366501646120693,2.125,2.587745847533829,1.8461538461538463,2.115268062057176,,,,,,,41,10,0,6,1.0986122886681098
2024-10-14,Gweru,-19.45,29.8167,6.0,0,157400,3.8119,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,2.0,0.0,7.0,1.0,2.0,2.25,3.304037933599835,1.875,2.474873734152917,1.9230769230769231,2.1000610491737035,,,,,,,42,10,0,6,1.9459101490553132
2024-10-21,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,2.8284271247461903,2.5,2.8284271247461907,2.3076923076923075,2.35883500145786,,,,,,,43,10,0,6,1.3862943611198906
2024-10-28,Gweru,-19.45,29.8167,4.0,0,157400,2.5413,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,3.0,6.0,0.0,4.0,3.0,2.75,2.5,2.875,2.642374473299131,2.3846153846153846,2.3642638578939805,,,,,,,44,10,0,6,1.6094379124341003
2024-11-04,Gweru,-19.45,29.8167,9.0,0,157400,5.7179,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,4.0,3.0,2.0,1.0,4.0,3.75,1.7078251276599332,2.875,2.642374473299131,2.6923076923076925,2.287087499587491,,,,,,,45,11,1,6,2.302585092994046
2024-11-11,Gweru,-19.45,29.8167,8.0,0,157400,5.0826,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,9.0,4.0,6.0,7.0,1.0,5.5,2.6457513110645907,3.875,3.270539492412311,3.1538461538461537,2.8823067684915893,,,,,,,46,11,1,6,2.1972245773362196
2024-11-18,Gweru,-19.45,29.8167,9.0,0,157400,5.7179,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,8.0,9.0,3.0,0.0,0.0,6.0,2.9439202887759492,4.0,3.4226138716316976,3.4615384615384617,3.1784530990033844,,,,,,,47,11,1,6,2.302585092994046
2024-11-25,Gweru,-19.45,29.8167,4.0,1,157400,2.5413,0.25,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,9.0,8.0,4.0,0.0,4.0,7.5,2.380476142847617,5.125,3.3990544903798514,4.076923076923077,3.426892140641407,,,,,,,48,11,1,6,1.6094379124341003
2024-12-02,Gweru,-19.45,29.8167,4.0,0,157400,2.5413,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,4.0,9.0,9.0,2.0,1.0,7.5,2.380476142847617,5.625,2.774243783705494,4.384615384615385,3.202563076101758,,,,,,,49,12,1,6,1.6094379124341003
2024-12-09,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,4.0,4.0,8.0,6.0,7.0,6.25,2.6299556396765835,5.875,2.4748737341529172,4.384615384615385,3.202563076101758,,,,,,,50,12,1,6,1.3862943611198906
2024-12-16,Gweru,-19.45,29.8167,7.0,0,157400,4.4473,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,3.0,4.0,9.0,3.0,0.0,5.0,2.7080128015453204,5.5,2.6726124191242446,4.538461538461538,3.071790591153233,,,,,,,51,12,1,6,2.0794415416798357
2024-12-23,Gweru,-19.45,29.8167,6.0,0,157400,3.8119,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,7.0,3.0,4.0,4.0,0.0,4.5,1.7320508075688779,6.0,2.507132682112036,4.538461538461538,3.071790591153233,,,,,,,52,12,1,6,1.9459101490553132
2024-12-30,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2024,182535,380,0.6993,0.418,0.9031,0.7139,0.0801,2,0.5046,0.0,0.0,0.0,6.0,7.0,4.0,9.0,2.0,5.0,1.8257418583505545,6.25,2.3754698783308426,5.0,2.768874620972707,,,,,,,1,12,1,6,0.6931471805599453
2025-01-06,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,1.0,6.0,3.0,8.0,6.0,4.25,2.7537852736430515,5.25,2.712405363721076,5.076923076923077,2.6287366566958537,,,,,,,2,1,1,7,0.6931471805599453
2025-01-13,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,1.0,1.0,7.0,9.0,3.0,3.75,3.2015621187164247,4.375,2.8252686345094444,5.0,2.738612787525846,,,,,,,3,1,1,7,1.3862943611198906
2025-01-20,Gweru,-19.45,29.8167,6.0,0,157400,3.8119,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,3.0,1.0,6.0,4.0,4.0,2.75,2.362907813126305,3.625,2.133909892327095,4.769230769230769,2.773500981126162,,,,,,,4,1,1,7,1.9459101490553132
2025-01-27,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,6.0,3.0,1.0,4.0,9.0,2.75,2.362907813126305,3.875,2.2951812875799478,5.0,2.738612787525846,,,,,,,5,1,1,7,0.6931471805599453
2025-02-03,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,1.0,6.0,1.0,3.0,8.0,2.75,2.362907813126305,3.5,2.507132682112036,4.769230769230769,2.9482719841133687,,,,,,,6,2,1,7,0.6931471805599453
2025-02-10,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,1.0,1.0,3.0,7.0,9.0,2.75,2.362907813126305,3.25,2.659215781283756,4.153846153846154,2.8238907511373514,,,,,,,7,2,1,7,1.3862943611198906
2025-02-17,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,3.0,1.0,6.0,6.0,4.0,2.75,2.362907813126305,2.75,2.1876275473019375,3.769230769230769,2.586949495507749,,,,,,,8,2,1,7,1.0986122886681098
2025-02-24,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,1.75,0.9574271077563395,2.25,1.7525491637693298,3.230769230769231,2.087815690853595,,,,,,,9,2,1,7,1.3862943611198906
2025-03-03,Gweru,-19.45,29.8167,3.0,0,157400,1.906,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,2.25,0.9574271077563395,2.5,1.6903085094570347,3.1538461538461537,2.0754980866511117,,,,,,,10,3,1,7,1.3862943611198906
2025-03-10,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,3.0,3.0,3.0,3.0,7.0,2.75,0.5000000000000029,2.75,1.5811388300841915,3.076923076923077,2.0599975105785595,,,,,,,11,3,1,7,0.0
2025-03-17,Gweru,-19.45,29.8167,5.0,0,157400,3.1766,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,0.0,3.0,2.0,6.0,6.0,2.0,1.4142135623730963,2.375,1.8468119248354151,2.8461538461538463,2.230327100305939,,,,,,,12,3,1,7,1.791759469228055
2025-03-24,Gweru,-19.45,29.8167,8.0,0,157400,5.0826,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,2.75,2.0615528128088307,2.25,1.5811388300841915,2.6923076923076925,1.9741924671713302,,,,,,,13,3,1,7,2.1972245773362196
2025-03-31,Gweru,-19.45,29.8167,7.0,0,157400,4.4473,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,8.0,5.0,3.0,1.0,1.0,4.0,3.3665016461206934,3.125,2.4748737341529177,2.8461538461538463,2.30384294336494,,,,,,,14,3,1,7,2.0794415416798357
2025-04-07,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,7.0,8.0,0.0,3.0,3.0,5.0,3.5590260840104375,3.875,2.6423744732991317,3.3076923076923075,2.496150883013554,,,,,,,15,4,1,7,1.0986122886681098
2025-04-14,Gweru,-19.45,29.8167,4.0,0,157400,2.5413,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,2.0,7.0,5.0,2.0,6.0,5.5,2.6457513110645916,3.75,2.712405363721076,3.3846153846153846,2.433737233777927,,,,,,,16,4,1,7,1.6094379124341003
2025-04-21,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,4.0,2.0,8.0,3.0,1.0,5.25,2.753785273643052,4.0,2.6186146828319097,3.4615384615384617,2.436369724794976,,,,,,,17,4,1,7,1.0986122886681098
2025-04-28,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,2.0,4.0,7.0,3.0,1.0,3.75,2.3629078131263053,3.875,2.6958963523950894,3.1538461538461537,2.3397348085539718,,,,,,,18,4,1,7,0.6931471805599453
2025-05-05,Gweru,-19.45,29.8167,8.0,0,157400,5.0826,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,2.25,1.2583057392117938,3.625,2.8753881725529076,3.1538461538461537,2.3397348085539718,,,,,,,19,5,0,7,2.1972245773362196
2025-05-12,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,8.0,1.0,4.0,5.0,2.0,3.75,3.0956959368344523,4.625,2.8252686345094444,3.6923076923076925,2.5943726083138747,,,,,,,20,5,0,7,1.0986122886681098
2025-05-19,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,2.0,8.0,2.0,8.0,3.0,3.25,3.201562118716425,4.25,2.964070560178062,3.6153846153846154,2.631174057921108,,,,,,,21,5,0,7,0.6931471805599453
2025-05-26,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,1.0,2.0,1.0,7.0,3.0,3.0,3.3665016461206934,3.375,2.722262714308502,3.5384615384615383,2.6961511028187717,,,,,,,22,5,0,7,1.0986122886681098
2025-06-02,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,2.0,1.0,8.0,2.0,0.0,3.25,3.201562118716425,2.75,2.3145502494313805,3.4615384615384617,2.726884199209337,,,,,,,23,6,0,7,1.0986122886681098
2025-06-09,Gweru,-19.45,29.8167,4.0,0,157400,2.5413,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,2.0,2.0,2.0,4.0,5.0,1.75,0.5000000000000051,2.75,2.3145502494313805,3.3846153846153846,2.754948926884799,,,,,,,24,6,0,7,1.6094379124341003
2025-06-16,Gweru,-19.45,29.8167,2.0,0,157400,1.2706,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,4.0,2.0,1.0,2.0,8.0,2.25,1.2583057392117936,2.75,2.3145502494313805,3.6923076923076925,2.5620504608814154,,,,,,,25,6,0,7,1.0986122886681098
2025-06-23,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,2.0,4.0,2.0,1.0,7.0,2.5,1.0000000000000024,2.75,2.3145502494313805,3.4615384615384617,2.569545505058086,,,,,,,26,6,0,7,0.6931471805599453
2025-06-30,Gweru,-19.45,29.8167,0.0,0,157400,0.0,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,1.0,2.0,2.0,8.0,2.0,2.25,1.2583057392117936,2.75,2.3145502494313805,2.923076923076923,2.2532028485964597,,,,,,,27,6,0,7,0.0
2025-07-07,Gweru,-19.45,29.8167,1.0,0,157400,0.6353,0.0,,,,2025,187099,380,0.7106,0.3453,0.8972,0.7219,0.0789,7,0.3709,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,1.75,1.7078251276599345,1.75,1.1649647450214393,2.3846153846153846,2.022311447266153,,,,,,,28,7,0,7,0.6931471805599453
